index,Latitude,Longitude,Time,Rain,Sea_Level_Pressure,Temperature,Time_Index
615103,23.80920029,78.75,1999-01-17,0.0,101907.0,292.8,16
485438,23.80920029,69.375,1999-01-17,0.0,101907.0,299.3,16
277675,25.0,75.0,1999-01-18,0.0,101645.0,294.4,17
199966,27.5,77.5,1999-01-18,0.0,101595.0,294.47,17
459506,25.0,78.75,1999-01-18,0.0,101595.0,294.2,17
148160,27.5,72.5,1999-01-18,0.0,101602.0,295.52002,17
381707,27.5,69.375,1999-01-18,0.0,101602.0,296.47,17
174063,27.5,75.0,1999-01-18,0.0,101480.0,294.2,17
407640,27.5,78.75,1999-01-18,0.0,101480.0,294.99,17
511372,23.80920029,70.0,1999-01-18,0.0,101480.0,298.24,17
303578,25.0,77.5,1999-01-18,0.0,101482.0,293.47,17
70451,30.0,75.0,1999-01-18,0.0,101745.0,295.99,17
44548,30.0,72.5,1999-01-18,0.0,101680.0,296.9,17
355774,30.0,78.75,1999-01-18,0.0,101680.0,284.7,17
251772,25.0,72.5,1999-01-18,0.0,101600.0,297.2,17
563238,23.80920029,75.0,1999-01-18,0.0,101600.0,295.3,17
225869,25.0,70.0,1999-01-18,0.0,101482.0,299.09998,17
485439,23.80920029,69.375,1999-01-18,0.0,101482.0,299.2,17
615104,23.80920029,78.75,1999-01-18,0.0,101482.0,292.8,17
433573,25.0,69.375,1999-01-18,0.0,101482.0,299.34998,17
18645,30.0,70.0,1999-01-18,0.0,101655.0,295.7,17
537305,23.80920029,72.5,1999-01-18,0.0,101655.0,296.9,17
589171,23.80920029,77.5,1999-01-18,0.0,101655.0,293.7,17
96354,30.0,77.5,1999-01-18,0.0,101745.0,292.4,17
329841,30.0,69.375,1999-01-18,0.0,101745.0,293.8,17
122257,27.5,70.0,1999-01-18,0.0,101672.0,297.09998,17
303579,25.0,77.5,1999-01-19,0.0,101427.0,293.4,18
18646,30.0,70.0,1999-01-19,0.0,101430.0,295.66998,18
96355,30.0,77.5,1999-01-19,0.0,101645.0,292.4,18
381708,27.5,69.375,1999-01-19,0.0,101645.0,296.4,18
355775,30.0,78.75,1999-01-19,0.0,101645.0,284.7,18
251773,25.0,72.5,1999-01-19,0.0,101445.0,297.2,18
148161,27.5,72.5,1999-01-19,0.0,101417.0,295.49,18
485440,23.80920029,69.375,1999-01-19,0.0,101417.0,299.2,18
589172,23.80920029,77.5,1999-01-19,0.0,101417.0,293.7,18
407641,27.5,78.75,1999-01-19,0.0,101417.0,294.99,18
615105,23.80920029,78.75,1999-01-19,0.0,101417.0,292.7,18
122258,27.5,70.0,1999-01-19,0.0,101467.0,296.99,18
329842,30.0,69.375,1999-01-19,0.0,101467.0,293.8,18
44549,30.0,72.5,1999-01-19,0.0,101510.0,296.82,18
174064,27.5,75.0,1999-01-19,0.0,101357.0,294.2,18
511373,23.80920029,70.0,1999-01-19,0.0,101357.0,298.2,18
70452,30.0,75.0,1999-01-19,0.0,101632.0,295.97,18
563239,23.80920029,75.0,1999-01-19,0.0,101632.0,295.3,18
225870,25.0,70.0,1999-01-19,0.0,101320.0,299.09998,18
459507,25.0,78.75,1999-01-19,0.0,101320.0,294.09998,18
433574,25.0,69.375,1999-01-19,0.0,101320.0,299.3,18
277676,25.0,75.0,1999-01-19,0.0,101537.0,294.4,18
537306,23.80920029,72.5,1999-01-19,0.0,101537.0,296.8,18
199967,27.5,77.5,1999-01-19,0.0,101522.0,294.4,18
589173,23.80920029,77.5,1999-01-20,0.0,101522.0,293.7,19
459508,25.0,78.75,1999-01-20,0.0,101522.0,294.09998,19
225871,25.0,70.0,1999-01-20,0.0,101392.0,299.07,19
148162,27.5,72.5,1999-01-20,0.0,101287.0,295.49,19
485441,23.80920029,69.375,1999-01-20,0.0,101287.0,299.2,19
70453,30.0,75.0,1999-01-20,0.0,101657.0,295.9,19
277677,25.0,75.0,1999-01-20,0.0,101577.0,294.4,19
329843,30.0,69.375,1999-01-20,0.0,101577.0,293.7,19
563240,23.80920029,75.0,1999-01-20,0.0,101577.0,295.22,19
407642,27.5,78.75,1999-01-20,0.0,101577.0,294.99,19
44550,30.0,72.5,1999-01-20,0.0,101467.0,296.8,19
615106,23.80920029,78.75,1999-01-20,0.0,101467.0,292.7,19
251774,25.0,72.5,1999-01-20,0.0,101505.0,297.2,19
174065,27.5,75.0,1999-01-20,0.0,101272.0,294.2,19
122259,27.5,70.0,1999-01-20,0.0,101405.0,296.99,19
96356,30.0,77.5,1999-01-20,0.0,101815.0,292.4,19
381709,27.5,69.375,1999-01-20,0.0,101815.0,296.4,19
355776,30.0,78.75,1999-01-20,0.0,101815.0,284.7,19
511374,23.80920029,70.0,1999-01-20,0.0,101815.0,298.2,19
199968,27.5,77.5,1999-01-20,0.0,101580.0,294.4,19
537307,23.80920029,72.5,1999-01-20,0.0,101580.0,296.8,19
303580,25.0,77.5,1999-01-20,0.0,101455.0,293.4,19
433575,25.0,69.375,1999-01-20,0.0,101455.0,299.3,19
18647,30.0,70.0,1999-01-20,0.0,101425.0,295.59998,19
563241,23.80920029,75.0,1999-01-21,0.0,101425.0,295.2,20
277678,25.0,75.0,1999-01-21,0.0,101522.0,294.4,20
174066,27.5,75.0,1999-01-21,0.0,101297.0,294.2,20
18648,30.0,70.0,1999-01-21,0.0,101637.0,295.59998,20
615107,23.80920029,78.75,1999-01-21,0.0,101637.0,292.7,20
303581,25.0,77.5,1999-01-21,0.0,101337.0,293.4,20
44551,30.0,72.5,1999-01-21,0.0,101575.0,296.8,20
199969,27.5,77.5,1999-01-21,0.0,101542.0,294.4,20
407643,27.5,78.75,1999-01-21,0.0,101542.0,294.99,20
70454,30.0,75.0,1999-01-21,1.6192190647125244,101717.0,295.9,20
355777,30.0,78.75,1999-01-21,0.4414934515953064,101717.0,284.7,20
96357,30.0,77.5,1999-01-21,0.0,101865.0,292.4,20
381710,27.5,69.375,1999-01-21,0.0,101865.0,296.37,20
589174,23.80920029,77.5,1999-01-21,0.0,101865.0,293.7,20
148163,27.5,72.5,1999-01-21,0.0,101480.0,295.41998,20
485442,23.80920029,69.375,1999-01-21,0.0,101480.0,299.2,20
329844,30.0,69.375,1999-01-21,0.0,101480.0,293.7,20
459509,25.0,78.75,1999-01-21,0.0,101480.0,294.09998,20
122260,27.5,70.0,1999-01-21,0.0,101700.0,296.97,20
511375,23.80920029,70.0,1999-01-21,0.0,101700.0,298.2,20
537308,23.80920029,72.5,1999-01-21,0.0,101700.0,296.8,20
251775,25.0,72.5,1999-01-21,0.0,101595.0,297.09998,20
433576,25.0,69.375,1999-01-21,0.0,101595.0,299.27002,20
225872,25.0,70.0,1999-01-21,0.0,101562.0,298.99,20
329845,30.0,69.375,1999-01-22,0.0,101562.0,293.62,21
174067,27.5,75.0,1999-01-22,0.0,101092.0,294.12,21
44552,30.0,72.5,1999-01-22,0.0,101445.0,296.8,21
70455,30.0,75.0,1999-01-22,0.0,101470.0,295.9,21
459510,25.0,78.75,1999-01-22,0.0,101470.0,294.09998,21
122261,27.5,70.0,1999-01-22,0.0,101582.0,296.9,21
615108,23.80920029,78.75,1999-01-22,0.0,101582.0,292.7,21
277679,25.0,75.0,1999-01-22,0.0,101352.0,294.4,21
563242,23.80920029,75.0,1999-01-22,0.0,101352.0,295.2,21
485443,23.80920029,69.375,1999-01-22,0.0,101352.0,299.12,21
225873,25.0,70.0,1999-01-22,0.0,101437.0,298.99,21
537309,23.80920029,72.5,1999-01-22,0.0,101437.0,296.8,21
251776,25.0,72.5,1999-01-22,0.0,101467.0,297.09998,21
355778,30.0,78.75,1999-01-22,0.0,101467.0,284.7,21
589175,23.80920029,77.5,1999-01-22,0.0,101467.0,293.7,21
433577,25.0,69.375,1999-01-22,0.0,101467.0,299.2,21
303582,25.0,77.5,1999-01-22,0.0,101137.0,293.4,21
199970,27.5,77.5,1999-01-22,0.0,101287.0,294.4,21
511376,23.80920029,70.0,1999-01-22,0.0,101287.0,298.16998,21
96358,30.0,77.5,1999-01-22,0.0,101585.0,292.4,21
148164,27.5,72.5,1999-01-22,0.0,101372.0,295.4,21
381711,27.5,69.375,1999-01-22,0.0,101372.0,296.3,21
407644,27.5,78.75,1999-01-22,0.0,101372.0,294.99,21
18649,30.0,70.0,1999-01-22,0.0,101532.0,295.57,21
615109,23.80920029,78.75,1999-01-23,0.0,101532.0,292.7,22
44553,30.0,72.5,1999-01-23,0.0,101257.0,296.7,22
537310,23.80920029,72.5,1999-01-23,0.0,101257.0,296.74,22
563243,23.80920029,75.0,1999-01-23,0.0,101257.0,295.2,22
459511,25.0,78.75,1999-01-23,0.0,101257.0,294.09998,22
329846,30.0,69.375,1999-01-23,0.0,101257.0,293.59998,22
70456,30.0,75.0,1999-01-23,0.5674173831939697,101360.0,295.9,22
303583,25.0,77.5,1999-01-23,0.0,101210.0,293.4,22
277680,25.0,75.0,1999-01-23,0.0,101480.0,294.4,22
148165,27.5,72.5,1999-01-23,0.0,101235.0,295.4,22
485444,23.80920029,69.375,1999-01-23,0.0,101235.0,299.09998,22
18650,30.0,70.0,1999-01-23,0.0,101312.0,295.49,22
407645,27.5,78.75,1999-01-23,0.2487618625164032,101312.0,294.99,22
122262,27.5,70.0,1999-01-23,0.0,101347.0,296.87,22
433578,25.0,69.375,1999-01-23,0.0,101347.0,299.2,22
174068,27.5,75.0,1999-01-23,0.0,101060.0,294.09998,22
589176,23.80920029,77.5,1999-01-23,0.0,101060.0,293.7,22
199971,27.5,77.5,1999-01-23,0.0,101245.0,294.4,22
251777,25.0,72.5,1999-01-23,0.0,101470.0,297.09998,22
511377,23.80920029,70.0,1999-01-23,0.0,101470.0,298.09998,22
96359,30.0,77.5,1999-01-23,0.0,101545.0,292.4,22
355779,30.0,78.75,1999-01-23,1.33090078830719,101545.0,284.7,22
381712,27.5,69.375,1999-01-23,0.0,101545.0,296.3,22
225874,25.0,70.0,1999-01-23,0.0,101275.0,298.97,22
485445,23.80920029,69.375,1999-01-24,0.0,101275.0,299.09998,23
537311,23.80920029,72.5,1999-01-24,0.0,101275.0,296.7,23
407646,27.5,78.75,1999-01-24,0.0,101275.0,294.99,23
251778,25.0,72.5,1999-01-24,0.0,101800.0,297.02002,23
148166,27.5,72.5,1999-01-24,0.0,101665.0,295.32,23
615110,23.80920029,78.75,1999-01-24,0.0,101665.0,292.7,23
433579,25.0,69.375,1999-01-24,0.0,101665.0,299.14,23
563244,23.80920029,75.0,1999-01-24,0.0,101665.0,295.2,23
355780,30.0,78.75,1999-01-24,0.0,101665.0,284.7,23
122263,27.5,70.0,1999-01-24,0.0,101855.0,296.8,23
381713,27.5,69.375,1999-01-24,0.0,101855.0,296.2,23
70457,30.0,75.0,1999-01-24,2.1711368560791016,101755.0,295.8,23
303584,25.0,77.5,1999-01-24,0.0,101497.0,293.4,23
589177,23.80920029,77.5,1999-01-24,0.0,101497.0,293.66998,23
18651,30.0,70.0,1999-01-24,0.0,101682.0,295.47,23
225875,25.0,70.0,1999-01-24,0.0,101720.0,298.9,23
277681,25.0,75.0,1999-01-24,0.0,101747.0,294.3,23
511378,23.80920029,70.0,1999-01-24,0.0,101747.0,298.09998,23
329847,30.0,69.375,1999-01-24,0.0,101747.0,293.49,23
174069,27.5,75.0,1999-01-24,0.0,101480.0,294.09998,23
96360,30.0,77.5,1999-01-24,0.0,101840.0,292.32,23
459512,25.0,78.75,1999-01-24,0.0,101840.0,294.09998,23
199972,27.5,77.5,1999-01-24,0.0,101602.0,294.4,23
44554,30.0,72.5,1999-01-24,0.0,101602.0,296.7,23
381714,27.5,69.375,1999-01-25,0.0,101602.0,296.16998,24
225876,25.0,70.0,1999-01-25,0.0,101902.0,298.9,24
148167,27.5,72.5,1999-01-25,0.0,101902.0,295.3,24
563245,23.80920029,75.0,1999-01-25,0.0,101902.0,295.2,24
329848,30.0,69.375,1999-01-25,0.0,101902.0,293.45,24
70458,30.0,75.0,1999-01-25,0.1891391277313232,101965.0,295.8,24
96361,30.0,77.5,1999-01-25,0.0,101870.0,292.3,24
459513,25.0,78.75,1999-01-25,0.0,101870.0,294.09998,24
174070,27.5,75.0,1999-01-25,0.0,101677.0,294.09998,24
433580,25.0,69.375,1999-01-25,0.0,101677.0,299.09998,24
615111,23.80920029,78.75,1999-01-25,0.0,101677.0,292.7,24
122264,27.5,70.0,1999-01-25,0.0,102125.0,296.74,24
303585,25.0,77.5,1999-01-25,0.0,101617.0,293.4,24
407647,27.5,78.75,1999-01-25,0.0,101617.0,294.9,24
537312,23.80920029,72.5,1999-01-25,0.0,101617.0,296.7,24
485446,23.80920029,69.375,1999-01-25,0.0,101617.0,299.09998,24
589178,23.80920029,77.5,1999-01-25,0.0,101617.0,293.59998,24
511379,23.80920029,70.0,1999-01-25,0.0,101617.0,298.09998,24
251779,25.0,72.5,1999-01-25,0.0,101882.0,296.99,24
44555,30.0,72.5,1999-01-25,0.0,101927.0,296.62,24
199973,27.5,77.5,1999-01-25,0.0,101720.0,294.37,24
18652,30.0,70.0,1999-01-25,0.0,102055.0,295.4,24
355781,30.0,78.75,1999-01-25,0.0,102055.0,284.7,24
277682,25.0,75.0,1999-01-25,0.0,101810.0,294.3,24
18653,30.0,70.0,1999-01-26,0.0,101540.0,295.37,25
381715,27.5,69.375,1999-01-26,0.0,101540.0,296.09998,25
225877,25.0,70.0,1999-01-26,0.0,101565.0,298.8,25
251780,25.0,72.5,1999-01-26,0.0,101607.0,296.97,25
70459,30.0,75.0,1999-01-26,0.0,101605.0,295.77002,25
485447,23.80920029,69.375,1999-01-26,0.0,101605.0,298.99,25
174071,27.5,75.0,1999-01-26,0.0,101427.0,294.02002,25
329849,30.0,69.375,1999-01-26,0.0,101427.0,293.4,25
303586,25.0,77.5,1999-01-26,0.0,101477.0,293.37,25
96362,30.0,77.5,1999-01-26,0.0,101560.0,292.3,25
537313,23.80920029,72.5,1999-01-26,0.0,101560.0,296.7,25
277683,25.0,75.0,1999-01-26,0.0,101610.0,294.3,25
589179,23.80920029,77.5,1999-01-26,0.0,101610.0,293.59998,25
407648,27.5,78.75,1999-01-26,0.0,101610.0,294.9,25
355782,30.0,78.75,1999-01-26,0.0,101610.0,284.62,25
44556,30.0,72.5,1999-01-26,0.0,101530.0,296.59998,25
122265,27.5,70.0,1999-01-26,0.0,101692.0,296.7,25
511380,23.80920029,70.0,1999-01-26,0.0,101692.0,298.05,25
459514,25.0,78.75,1999-01-26,0.0,101692.0,294.09998,25
615112,23.80920029,78.75,1999-01-26,0.0,101692.0,292.7,25
563246,23.80920029,75.0,1999-01-26,0.0,101692.0,295.09998,25
433581,25.0,69.375,1999-01-26,0.0,101692.0,299.07,25
148168,27.5,72.5,1999-01-26,0.0,101552.0,295.22,25
199974,27.5,77.5,1999-01-26,0.0,101477.0,294.3,25
485448,23.80920029,69.375,1999-01-27,0.0,101477.0,298.99,26
174072,27.5,75.0,1999-01-27,0.0,101005.0,293.99,26
355783,30.0,78.75,1999-01-27,1.910531997680664,101005.0,284.59998,26
589180,23.80920029,77.5,1999-01-27,0.0,101005.0,293.59998,26
329850,30.0,69.375,1999-01-27,0.0,101005.0,293.32,26
615113,23.80920029,78.75,1999-01-27,0.0,101005.0,292.59998,26
537314,23.80920029,72.5,1999-01-27,0.0,101005.0,296.59998,26
251781,25.0,72.5,1999-01-27,0.0,101272.0,296.9,26
433582,25.0,69.375,1999-01-27,0.0,101272.0,298.99,26
277684,25.0,75.0,1999-01-27,0.0,101242.0,294.22,26
96363,30.0,77.5,1999-01-27,0.0,101440.0,292.27002,26
407649,27.5,78.75,1999-01-27,0.0,101440.0,294.9,26
44557,30.0,72.5,1999-01-27,0.0,101235.0,296.55,26
303587,25.0,77.5,1999-01-27,0.0,101120.0,293.3,26
459515,25.0,78.75,1999-01-27,0.0,101120.0,294.07,26
563247,23.80920029,75.0,1999-01-27,0.0,101120.0,295.09998,26
199975,27.5,77.5,1999-01-27,0.0,101242.0,294.3,26
148169,27.5,72.5,1999-01-27,0.0,101097.0,295.2,26
122266,27.5,70.0,1999-01-27,0.0,101277.0,296.62,26
511381,23.80920029,70.0,1999-01-27,0.0,101277.0,297.99,26
381716,27.5,69.375,1999-01-27,0.0,101277.0,296.05,26
70460,30.0,75.0,1999-01-27,0.0,101385.0,295.7,26
225878,25.0,70.0,1999-01-27,0.0,101232.0,298.8,26
18654,30.0,70.0,1999-01-27,0.0,101165.0,295.3,26
355784,30.0,78.75,1999-01-28,5.646020412445068,101165.0,284.57,27
148170,27.5,72.5,1999-01-28,0.8097550272941589,101345.0,295.16998,27
225879,25.0,70.0,1999-01-28,0.0,101470.0,298.72,27
251782,25.0,72.5,1999-01-28,0.7126736044883728,101497.0,296.9,27
329851,30.0,69.375,1999-01-28,0.0,101497.0,293.27002,27
199976,27.5,77.5,1999-01-28,0.0,101110.0,294.3,27
589181,23.80920029,77.5,1999-01-28,0.0,101110.0,293.59998,27
537315,23.80920029,72.5,1999-01-28,0.0,101110.0,296.59998,27
96364,30.0,77.5,1999-01-28,8.307174682617188,101265.0,292.2,27
44558,30.0,72.5,1999-01-28,0.0,101395.0,296.49,27
407650,27.5,78.75,1999-01-28,0.0,101395.0,294.9,27
303588,25.0,77.5,1999-01-28,0.0,101127.0,293.3,27
563248,23.80920029,75.0,1999-01-28,0.0,101127.0,295.09998,27
459516,25.0,78.75,1999-01-28,0.0,101127.0,293.99,27
277685,25.0,75.0,1999-01-28,0.0,101382.0,294.2,27
18655,30.0,70.0,1999-01-28,0.0,101487.0,295.27002,27
381717,27.5,69.375,1999-01-28,0.0,101487.0,295.99,27
433583,25.0,69.375,1999-01-28,0.0,101487.0,298.99,27
122267,27.5,70.0,1999-01-28,0.0,101620.0,296.59998,27
615114,23.80920029,78.75,1999-01-28,0.0,101620.0,292.59998,27
511382,23.80920029,70.0,1999-01-28,0.0,101620.0,297.99,27
485449,23.80920029,69.375,1999-01-28,0.0,101620.0,298.99,27
174073,27.5,75.0,1999-01-28,3.572871685028076,101035.0,293.99,27
70461,30.0,75.0,1999-01-28,13.250873565673828,101375.0,295.7,27
433584,25.0,69.375,1999-01-29,0.0,101375.0,298.9,28
148171,27.5,72.5,1999-01-29,0.0,101572.0,295.09998,28
355785,30.0,78.75,1999-01-29,3.322368621826172,101572.0,284.47,28
251783,25.0,72.5,1999-01-29,0.0,101632.0,296.82,28
96365,30.0,77.5,1999-01-29,19.396705627441406,101572.0,292.2,28
199977,27.5,77.5,1999-01-29,0.0,101565.0,294.3,28
18656,30.0,70.0,1999-01-29,0.0,101642.0,295.2,28
459517,25.0,78.75,1999-01-29,0.0,101642.0,293.99,28
589182,23.80920029,77.5,1999-01-29,0.0,101642.0,293.57,28
303589,25.0,77.5,1999-01-29,0.0,101445.0,293.3,28
277686,25.0,75.0,1999-01-29,0.0,101605.0,294.2,28
537316,23.80920029,72.5,1999-01-29,0.0,101605.0,296.59998,28
381718,27.5,69.375,1999-01-29,0.0,101605.0,295.91998,28
407651,27.5,78.75,1999-01-29,0.346687763929367,101605.0,294.87,28
225880,25.0,70.0,1999-01-29,0.0,101577.0,298.7,28
563249,23.80920029,75.0,1999-01-29,0.0,101577.0,295.09998,28
485450,23.80920029,69.375,1999-01-29,0.0,101577.0,298.9,28
70462,30.0,75.0,1999-01-29,2.8046138286590576,101712.0,295.64,28
174074,27.5,75.0,1999-01-29,0.0,101445.0,293.91998,28
44559,30.0,72.5,1999-01-29,0.0,101655.0,296.49,28
511383,23.80920029,70.0,1999-01-29,0.0,101655.0,297.95,28
329852,30.0,69.375,1999-01-29,0.0,101655.0,293.2,28
615115,23.80920029,78.75,1999-01-29,0.0,101655.0,292.59998,28
122268,27.5,70.0,1999-01-29,0.0,101697.0,296.49,28
589183,23.80920029,77.5,1999-01-30,0.0,101697.0,293.49,29
615116,23.80920029,78.75,1999-01-30,0.0,101697.0,292.59998,29
381719,27.5,69.375,1999-01-30,0.0,101697.0,295.9,29
18657,30.0,70.0,1999-01-30,0.0,101392.0,295.14,29
563250,23.80920029,75.0,1999-01-30,0.0,101392.0,295.02002,29
303590,25.0,77.5,1999-01-30,0.0,101200.0,293.27002,29
122269,27.5,70.0,1999-01-30,0.0,101410.0,296.49,29
355786,30.0,78.75,1999-01-30,0.0,101410.0,284.34998,29
407652,27.5,78.75,1999-01-30,0.0,101410.0,294.8,29
70463,30.0,75.0,1999-01-30,0.0,101505.0,295.59998,29
277687,25.0,75.0,1999-01-30,0.0,101395.0,294.12,29
96366,30.0,77.5,1999-01-30,0.0,101432.0,292.16998,29
485451,23.80920029,69.375,1999-01-30,0.0,101432.0,298.9,29
44560,30.0,72.5,1999-01-30,0.0,101400.0,296.4,29
174075,27.5,75.0,1999-01-30,0.0,101182.0,293.9,29
511384,23.80920029,70.0,1999-01-30,0.0,101182.0,297.9,29
433585,25.0,69.375,1999-01-30,0.0,101182.0,298.87,29
148172,27.5,72.5,1999-01-30,0.0,101265.0,295.07,29
329853,30.0,69.375,1999-01-30,0.0,101265.0,293.12,29
225881,25.0,70.0,1999-01-30,0.0,101330.0,298.64,29
537317,23.80920029,72.5,1999-01-30,0.0,101330.0,296.57,29
459518,25.0,78.75,1999-01-30,0.0,101330.0,293.99,29
251784,25.0,72.5,1999-01-30,0.0,101417.0,296.8,29
199978,27.5,77.5,1999-01-30,0.0,101377.0,294.2,29
537318,23.80920029,72.5,1999-01-31,0.0,101377.0,296.49,30
70464,30.0,75.0,1999-01-31,0.0,101745.0,295.57,30
122270,27.5,70.0,1999-01-31,0.0,101540.0,296.4,30
174076,27.5,75.0,1999-01-31,0.0,101305.0,293.9,30
329854,30.0,69.375,1999-01-31,0.0,101305.0,293.09998,30
44561,30.0,72.5,1999-01-31,0.0,101667.0,296.4,30
563251,23.80920029,75.0,1999-01-31,0.0,101667.0,294.99,30
433586,25.0,69.375,1999-01-31,0.0,101667.0,298.8,30
277688,25.0,75.0,1999-01-31,0.0,101427.0,294.09998,30
303591,25.0,77.5,1999-01-31,0.0,101287.0,293.2,30
511385,23.80920029,70.0,1999-01-31,0.0,101287.0,297.9,30
459519,25.0,78.75,1999-01-31,0.0,101287.0,293.97,30
96367,30.0,77.5,1999-01-31,0.0,101622.0,292.09998,30
407653,27.5,78.75,1999-01-31,0.0,101622.0,294.8,30
199979,27.5,77.5,1999-01-31,0.0,101507.0,294.2,30
18658,30.0,70.0,1999-01-31,0.0,101680.0,295.09998,30
381720,27.5,69.375,1999-01-31,0.0,101680.0,295.82,30
615117,23.80920029,78.75,1999-01-31,0.0,101680.0,292.59998,30
485452,23.80920029,69.375,1999-01-31,0.0,101680.0,298.8,30
589184,23.80920029,77.5,1999-01-31,0.0,101680.0,293.49,30
251785,25.0,72.5,1999-01-31,0.0,101410.0,296.74,30
148173,27.5,72.5,1999-01-31,0.0,101440.0,294.99,30
355787,30.0,78.75,1999-01-31,0.0,101440.0,284.22,30
225882,25.0,70.0,1999-01-31,0.0,101285.0,298.59998,30
485453,23.80920029,69.375,1999-02-01,0.0,101285.0,298.8,31
355788,30.0,78.75,1999-02-01,0.0,101285.0,284.16998,31
407654,27.5,78.75,1999-02-01,0.0,101285.0,294.7,31
251786,25.0,72.5,1999-02-01,0.0,101582.0,296.7,31
511386,23.80920029,70.0,1999-02-01,0.0,101582.0,297.8,31
225883,25.0,70.0,1999-02-01,0.0,101452.0,298.55,31
122271,27.5,70.0,1999-02-01,0.0,101657.0,296.37,31
433587,25.0,69.375,1999-02-01,0.0,101657.0,298.8,31
199980,27.5,77.5,1999-02-01,0.0,101647.0,294.14,31
174077,27.5,75.0,1999-02-01,0.0,101497.0,293.8,31
589185,23.80920029,77.5,1999-02-01,0.0,101497.0,293.49,31
329855,30.0,69.375,1999-02-01,0.0,101497.0,292.99,31
537319,23.80920029,72.5,1999-02-01,0.0,101497.0,296.49,31
277689,25.0,75.0,1999-02-01,0.0,101622.0,294.09998,31
459520,25.0,78.75,1999-02-01,0.0,101622.0,293.9,31
96368,30.0,77.5,1999-02-01,0.0,101850.0,292.07,31
44562,30.0,72.5,1999-02-01,0.0,101757.0,296.3,31
70465,30.0,75.0,1999-02-01,0.0,101867.0,295.49,31
563252,23.80920029,75.0,1999-02-01,0.0,101867.0,294.99,31
615118,23.80920029,78.75,1999-02-01,0.0,101867.0,292.49,31
303592,25.0,77.5,1999-02-01,0.0,101457.0,293.2,31
381721,27.5,69.375,1999-02-01,0.0,101457.0,295.8,31
18659,30.0,70.0,1999-02-01,0.0,101682.0,295.02002,31
148174,27.5,72.5,1999-02-01,0.0,101580.0,294.95,31
511387,23.80920029,70.0,1999-02-02,0.0,101580.0,297.8,32
225884,25.0,70.0,1999-02-02,0.0,101847.0,298.49,32
459521,25.0,78.75,1999-02-02,0.0,101847.0,293.9,32
18660,30.0,70.0,1999-02-02,0.0,102160.0,294.99,32
303593,25.0,77.5,1999-02-02,0.0,101682.0,293.2,32
199981,27.5,77.5,1999-02-02,0.0,101880.0,294.09998,32
148175,27.5,72.5,1999-02-02,0.0,101967.0,294.9,32
174078,27.5,75.0,1999-02-02,0.0,101810.0,293.8,32
615119,23.80920029,78.75,1999-02-02,0.0,101810.0,292.49,32
589186,23.80920029,77.5,1999-02-02,0.0,101810.0,293.49,32
537320,23.80920029,72.5,1999-02-02,0.0,101810.0,296.49,32
277690,25.0,75.0,1999-02-02,0.0,101910.0,293.99,32
485454,23.80920029,69.375,1999-02-02,0.0,101910.0,298.72,32
407655,27.5,78.75,1999-02-02,0.0,101910.0,294.7,32
433588,25.0,69.375,1999-02-02,0.0,101910.0,298.7,32
563253,23.80920029,75.0,1999-02-02,0.0,101910.0,294.99,32
251787,25.0,72.5,1999-02-02,0.0,101920.0,296.66998,32
329856,30.0,69.375,1999-02-02,0.0,101920.0,292.95,32
96369,30.0,77.5,1999-02-02,0.0,102185.0,291.99,32
70466,30.0,75.0,1999-02-02,0.0,102230.0,295.49,32
381722,27.5,69.375,1999-02-02,0.0,102230.0,295.77002,32
355789,30.0,78.75,1999-02-02,0.0,102230.0,284.09998,32
44563,30.0,72.5,1999-02-02,0.0,102175.0,296.3,32
122272,27.5,70.0,1999-02-02,0.0,102135.0,296.3,32
199982,27.5,77.5,1999-02-03,0.0,102090.0,294.09998,33
70467,30.0,75.0,1999-02-03,0.0,102475.0,295.41998,33
225885,25.0,70.0,1999-02-03,0.0,102152.0,298.49,33
615120,23.80920029,78.75,1999-02-03,0.0,102152.0,292.49,33
277691,25.0,75.0,1999-02-03,0.0,102107.0,293.99,33
148176,27.5,72.5,1999-02-03,0.0,102360.0,294.84998,33
96370,30.0,77.5,1999-02-03,0.0,102377.0,291.99,33
537321,23.80920029,72.5,1999-02-03,0.0,102377.0,296.41998,33
563254,23.80920029,75.0,1999-02-03,0.0,102377.0,294.9,33
407656,27.5,78.75,1999-02-03,1.1267352104187012,102377.0,294.7,33
589187,23.80920029,77.5,1999-02-03,0.0,102377.0,293.4,33
485455,23.80920029,69.375,1999-02-03,0.0,102377.0,298.7,33
433589,25.0,69.375,1999-02-03,0.0,102377.0,298.7,33
303594,25.0,77.5,1999-02-03,0.0,101892.0,293.09998,33
329857,30.0,69.375,1999-02-03,0.0,101892.0,292.9,33
122273,27.5,70.0,1999-02-03,0.0,102532.0,296.3,33
381723,27.5,69.375,1999-02-03,0.0,102532.0,295.7,33
174079,27.5,75.0,1999-02-03,0.0,102112.0,293.7,33
511388,23.80920029,70.0,1999-02-03,0.0,102112.0,297.8,33
459522,25.0,78.75,1999-02-03,0.3455851376056671,102112.0,293.9,33
251788,25.0,72.5,1999-02-03,0.0,102165.0,296.59998,33
44564,30.0,72.5,1999-02-03,0.0,102462.0,296.22,33
18661,30.0,70.0,1999-02-03,0.0,102515.0,294.9,33
355790,30.0,78.75,1999-02-03,0.0,102515.0,284.09998,33
18662,30.0,70.0,1999-02-04,0.0,102235.0,294.87,34
